COLUMN_NAME	LABEL	LEGAL_VALUES
COPE_RATIO_300_BIO	Ratio of Calanoid to (Cladoccera+Cyclopoids) based on biomass in 300-count subsamples (coarse and fine net samples combined). Adapted from Kane et al. (2009) Lake Erie plankton IBI. Calculated as CALANOID_BIO/(CLAD_BIO+CYCLOPOID_BIO)	
COPE_RATIO_300_NIND	Ratio of Calanoid to (Cladoccera+Cyclopoids) based on the number of individuals in 300-count subsamples (coarse and fine net samples combined). Adapted from Kane et al. (2009) Lake Erie plankton IBI. Calculated as CALANOID_NIND/(CLAD_NIND+CYCLOPOID_NIND)	
COPE_RATIO_BIO	Ratio of Calanoid to (Cladoccera+Cyclopoids) based on biomass (coarse and fine net samples combined). Adapted from Kane et al. (2009) Lake Erie plankton IBI. Calculated as CALANOID_BIO/(CLAD_BIO+CYCLOPOID_BIO)	
COPE_RATIO_DEN	Ratio of Calanoid to (Cladoccera+Cyclopoids) based on density (indiv./L; coarse and fine net samples combined). Adapted from Kane et al. (2009) Lake Erie plankton IBI. Calculated as CALANOID_DEN/(CLAD_DEN+CYCLOPOID_DEN)	
COPE_RATIO_NIND	Ratio of Calanoid to (Cladoccera+Cyclopoids) based on the number of individuals (coarse and fine net samples combined). Adapted from Kane et al. (2009) Lake Erie plankton IBI. Calculated as CALANOID_NIND/(CLAD_NIND+CYCLOPOID_NIND)	
COPE300_BIO	Biomass represented by individuals within the subclass Copepoda in the 300-count subsamples (coarse and fine net subsamples combined)	
COPE300_NAT_BIO	Biomass represented by native individuals within the subclass Copepoda in the 300-count subsamples (coarse and fine net subsamples combined)	
COPE300_NAT_NIND	Number of native individuals within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined) 	
COPE300_NAT_NTAX	Number of distinct native taxa within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined)	
COPE300_NAT_PBIO	Percent of biomass represented by native individuals within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined)	
COPE300_NAT_PIND	Percent of native individuals within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined) 	
COPE300_NAT_PTAX	Percent of distinct native taxa within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined) 	
COPE300_NIND	Number of individuals within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined) 	
COPE300_NTAX	Number of distinct taxa within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined)	
COPE300_PBIO	Percent of biomass represented by individuals within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined)	
COPE300_PIND	Percent of individuals within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined) 	
COPE300_PTAX	Percent of distinct taxa within the subclass Copepoda in the 300-count subsamples (coarse and fine net samples combined) 	
CYCLOP_BIO	Biomass represented by native individuals within the copepod order Cyclopoidea (coarse and fine net samples combined)	
CYCLOP_DEN	Density (indiv./L) of native individuals within the copepod order Cyclopoidea (coarse and fine net samples combined)	
CYCLOP_NIND	Number of individuals within the order Cyclopoidea (coarse and fine net samples combined) 	
CYCLOP_NTAX	Number of distinct taxa within the copepod order Cyclopoidea (coarse and fine net samples combined)	
CYCLOP_PBIO	Percent of biomass represented by individuals within the order Cyclopoidea (coarse and fine net samples combined)	
CYCLOP_PDEN	Percent of density (indiv./L) of native individuals within the copepod order Cyclopoidea (coarse and fine net samples combined)	
CYCLOP_PIND	Percent of individuals within the order Cyclopoidea (coarse and fine net samples combined) 	
CYCLOP_PTAX	Percent of distinct taxa within the order Cyclopoidea (coarse and fine net samples combined) 	
CYCLOP300_BIO	Biomass represented by individuals within the copepod order Cyclopoidea in the 300-count subsamples (coarse and fine net subsamples combined)	
CYCLOP300_NIND	Number of individuals within the order Cyclopoidea in the 300-count subsamples (coarse and fine net samples combined) 	
CYCLOP300_NTAX	Number of distinct taxa within the copepod order Cyclopoidea in the 300-count subsamples (coarse and fine net samples combined)	
CYCLOP300_PBIO	Percent of biomass represented by individuals within the order Cyclopoidea in the 300-count subsamples (coarse and fine net samples combined)	
CYCLOP300_PIND	Percent of individuals within the order Cyclopoidea in the 300-count subsamples (coarse and fine net samples combined) 	
CYCLOP300_PTAX	Percent of distinct taxa within the order Cyclopoidea in the 300-count subsamples (coarse and fine net samples combined) 	
DAPHNIID_BIO	Biomass represented by individuals within the family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_DEN	Density (indiv./L) of individuals within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_NAT_BIO	Biomass represented by native individuals within the family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_NAT_DEN	Density (indiv./L) of native individuals within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_NAT_NIND	Number of native individuals within the cladoceran family Daphniidae (coarse and fine net samples combined)	
DAPHNIID_NAT_NTAX	Number of distinct native taxa within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_NAT_PBIO	Percent of biomass represented by native individuals within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_NAT_PDEN	Percent of density (indiv./L) of native individuals within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_NAT_PIND	Percent of native individuals within the cladoceran family Daphniidae (coarse and fine net samples combined)	
DAPHNIID_NAT_PTAX	Percent of distinct native taxa that are within the cladoceran family Daphiniidae (coarse and fine net samples combined0	
DAPHNIID_NIND	Number of individuals within the cladoceran family Daphniidae (coarse and fine net samples combined)	
DAPHNIID_NTAX	Number of distinct taxa within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_PBIO	Percent of biomass represented by individuals within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_PDEN	Percent of density (indiv./L) of individuals within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID_PIND	Percent of individuals within the cladoceran family Daphniidae (coarse and fine net samples combined)	
DAPHNIID_PTAX	Percent of distinct taxa that are within the cladoceran family Daphiniidae (coarse and fine net samples combined)	
DAPHNIID300_BIO	Biomass represented by  individuals within the cladoceran family Daphiniidae in the 300-count subsamples (coarse and fine net subsamples combined)	
DAPHNIID300_NAT_BIO	Biomass represented by native individuals within the cladoceran family Daphiniidae in the 300-count subsamples (coarse and fine net subsamples combined)	
DAPHNIID300_NAT_NIND	Number of native individuals within the cladoceran family Daphniidae in the 300-coount subsamples (coarse and fine net samples combined)	
DAPHNIID300_NAT_NTAX	Number of distinct native taxa within the cladoceran family Daphiniidae in the 300-count subsamples (coarse and fine net samples combined)	
DAPHNIID300_NAT_PBIO	Percent of biomass represented by native individuals within the cladoceran family Daphiniidae in the 300-count subsamples (coarse and fine net samples combined)	
DAPHNIID300_NAT_PIND	Percent of native individuals within the cladoceran family Daphniidae in the 300-coount subsamples (coarse and fine net samples combined)	
DAPHNIID300_NAT_PTAX	Percent of distinct native taxa that are within the cladoceran family Daphiniidae in the 300-count subsamples (coarse and fine net samples combined0	
DAPHNIID300_NIND	Number of individuals within the cladoceran family Daphniidae in the 300-count sabsamples (coarse and fine net samples combined)	
DAPHNIID300_NTAX	Number of distinct taxa within the cladoceran family Daphiniidae in the 300-count subsamples (coarse and fine net samples combined)	
DAPHNIID300_PBIO	Percent of biomass represented by individuals within the cladoceran family Daphiniidae in the 300-count subsamples (coarse and fine net samples combined)	
DAPHNIID300_PIND	Percent of individuals within the cladoceran family Daphniidae in the 300-count sabsamples (coarse and fine net samples combined)	
DAPHNIID300_PTAX	Percent of distinct taxa that are within the cladoceran family Daphiniidae in the 300-count subsamples (coarse and fine net samples combined)	
DOM1_300_CLAD_PBIO	Percent of biomass within the most abundant cladoceran taxon in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM1_300_CLAD_PIND	Percent of individuals within the most abundant cladoceran taxon in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM1_300_COPE_PBIO	Percent of biomass within the most abundant copepod taxon in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM1_300_COPE_PIND	Percent of individuals within the most abundant copepod taxon in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM1_300_PBIO	Percent of biomass within the most abundant taxon in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM1_300_PIND	Percent of individuals within the most abundant taxon in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM1_300_ROT_PBIO	Percent of biomass within the most abundant rotifer taxon in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM1_300_ROT_PIND	Percent of individuals within the most abundant rotifer taxon in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM1_CLAD_PBIO	Percent of biomass within the most abundant cladoceran taxon (coarse and fine-mesh net samples combined)	
DOM1_CLAD_PDEN	Percent of density (indiv./L) within the most abundant cladoceran taxon (coarse and fine-mesh net samples combined)	
DOM1_CLAD_PIND	Percent of individuals within the most abundant cladoceran taxon (coarse and fine-mesh net samples combined)	
DOM1_COPE_PBIO	Percent of biomass within the most abundant copepod taxon (coarse and fine-mesh net samples combined)	
DOM1_COPE_PDEN	Percent of density (indiv./L) within the most abundant copepod taxon (coarse and fine-mesh net samples combined)	
DOM1_COPE_PIND	Percent of individuals within the most abundant copepod taxon (coarse and fine-mesh net samples combined)	
DOM1_PBIO	Percent of biomass within the most abundant taxon (coarse and fine-mesh net samples combined)	
DOM1_PDEN	Percent of density (indiv./L) within the most abundant taxon (coarse and fine-mesh net samples combined)	
DOM1_PIND	Percent of individuals within the most abundant taxon (coarse and fine-mesh net samples combined)	
DOM1_ROT_PBIO	Percent of biomass within the most abundant rotifer taxon (coarse and fine-mesh net samples combined)	
DOM1_ROT_PDEN	Percent of density (indiv./L) within the most abundant rotifer taxon (coarse and fine-mesh net samples combined)	
DOM1_ROT_PIND	Percent of individuals within the most abundant rotifer taxon (coarse and fine-mesh net samples combined)	
DOM3_300_CLAD_PBIO	Percent of biomass within the 3 most abundant cladoceran taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM3_300_CLAD_PIND	Percent of individuals within the 3 most abundant cladoceran taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM3_300_COPE_PBIO	Percent of biomass within the 3 most abundant copepod taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM3_300_COPE_PIND	Percent of individuals within the 3 most abundant copepod taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM3_300_PBIO	Percent of biomass within the 3 most abundant taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM3_300_PIND	Percent of individuals within the 3 most abundant taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM3_300_ROT_PBIO	Percent of biomass within the 3 most abundant rotifer taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM3_300_ROT_PIND	Percent of individuals within the 3 most abundant rotifer taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM3_CLAD_PBIO	Percent of biomass within the 3 most abundant cladoceran taxa (coarse and fine-mesh net samples combined)	
DOM3_CLAD_PDEN	Percent of density (indiv./L) within the 3 most abundant cladoceran taxa (coarse and fine-mesh net samples combined)	
DOM3_CLAD_PIND	Percent of individuals within the 3 most abundant cladoceran taxa (coarse and fine-mesh net samples combined)	
DOM3_COPE_PBIO	Percent of biomass within the 3 most abundant copepod taxa (coarse and fine-mesh net samples combined)	
DOM3_COPE_PDEN	Percent of density (indiv./L) within the 3 most abundant copepod taxa (coarse and fine-mesh net samples combined)	
DOM3_COPE_PIND	Percent of individuals within the 3 most abundant copepod taxa (coarse and fine-mesh net samples combined)	
DOM3_PBIO	Percent of biomass within the 3 most abundant taxa (coarse and fine-mesh net samples combined)	
DOM3_PDEN	Percent of density (indiv./L) within the 3 most abundant taxa (coarse and fine-mesh net samples combined)	
DOM3_PIND	Percent of individuals within the 3 most abundant taxa (coarse and fine-mesh net samples combined)	
DOM3_ROT_PBIO	Percent of biomass within the 3 most abundant rotifer taxa (coarse and fine-mesh net samples combined)	
DOM3_ROT_PDEN	Percent of density (indiv./L) within the 3 most abundant rotifer taxa (coarse and fine-mesh net samples combined)	
DOM3_ROT_PIND	Percent of individuals within the 3 most abundant rotifer taxa (coarse and fine-mesh net samples combined)	
DOM5_300_CLAD_PBIO	Percent of biomass within the 5 most abundant cladoceran taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM5_300_CLAD_PIND	Percent of individuals within the 5 most abundant cladoceran taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM5_300_COPE_PBIO	Percent of biomass within the 5 most abundant copepod taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM5_300_COPE_PIND	Percent of individuals within the 5 most abundant copepod taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM5_300_PBIO	Percent of biomass within the 5 most abundant taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM5_300_PIND	Percent of individuals within the 5 most abundant taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM5_300_ROT_PBIO	Percent of biomass within the 5 most abundant rotifer taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM5_300_ROT_PIND	Percent of individuals within the 5 most abundant rotifer taxa in the 300-count subsamples (coarse and fine-mesh net samples combined)	
DOM5_CLAD_PBIO	Percent of biomass within the 5 most abundant cladoceran taxa (coarse and fine-mesh net samples combined)	
DOM5_CLAD_PDEN	Percent of density (indiv./L) within the 5 most abundant cladoceran taxa (coarse and fine-mesh net samples combined)	
DOM5_CLAD_PIND	Percent of individuals within the 5 most abundant cladoceran taxa (coarse and fine-mesh net samples combined)	
DOM5_COPE_PBIO	Percent of biomass within the 5 most abundant copepod taxa (coarse and fine-mesh net samples combined)	
DOM5_COPE_PDEN	Percent of density (indiv./L) within the 5 most abundant copepod taxa (coarse and fine-mesh net samples combined)	
DOM5_COPE_PIND	Percent of individuals within the 5 most abundant copepod taxa (coarse and fine-mesh net samples combined)	
DOM5_PBIO	Percent of biomass within the 5 most abundant taxa (coarse and fine-mesh net samples combined)	
DOM5_PDEN	Percent of density (indiv.L) within the 5 most abundant taxa (coarse and fine-mesh net samples combined)	
DOM5_PIND	Percent of individuals within the 5 most abundant taxa (coarse and fine-mesh net samples combined)	
DOM5_ROT_PBIO	Percent of biomass within the 5 most abundant rotifer taxa (coarse and fine-mesh net samples combined)	
DOM5_ROT_PDEN	Percent of density (indiv./L) within the 5 most abundant rotifer taxa (coarse and fine-mesh net samples combined)	
DOM5_ROT_PIND	Percent of individuals within the 5 most abundant rotifer taxa (coarse and fine-mesh net samples combined)	
EVEN_CLAD	Evenness based on the number of cladoceran individuals (coarse and fine net samples combined).  Calculated as HPRIME_ROT/Log(S) where Log is the natural logrithm	
EVEN_CLAD300	Evenness based on the number of cladoceran individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as HPRIME_ROT/Log(S) where Log is the natural logrithm	
EVEN_COPE	Evenness based on the number of copepod individuals (coarse and fine net samples combined).  Calculated as HPRIME_ROT/Log(S) where Log is the natural logrithm	
EVEN_COPE300	Evenness based on the number of copepod individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as HPRIME_ROT/Log(S) where Log is the natural logrithm	
EVEN_NIND	Evenness based on the number of individuals (coarse and fine net samples combined).  Calculated as HPRIME_ROT/Log(S) where Log is the natural logrithm	
EVEN_ROT	Evenness based on the number of rotifer individuals (coarse and fine net samples combined).  Calculated as HPRIME_ROT/Log(S) where Log is the natural logrithm	
EVEN_ROT300	Eveness based on the number of rotifer individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as HPRIME_ROT/Log(S) where Log is the natural logrithm	
EVEN300_NIND	Evenness based on the number of individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as HPRIME_ROT/Log(S) where Log is the natural logrithm	
FAM_NAT_NTAX	Number of families represented by distinct native taxa (coarse and fine net samples combined)	
FAM_NTAX	Number of families represented by distinct taxa (coarse and fine net samples combined)	
FAM300_NAT_NTAX	Number of native families represented in 300 count subsamples (coarse and fine net samples combined) 	
FAM300_NTAX	Number of families represented in 300 count subsamples (coarse and fine net samples combined) 	
FINE_BIO	Biomass represented by individuals of smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined) 	
FINE_DEN	Density (indiv./L) of individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined) 	
FINE_NAT_BIO	Biomass represented by native individuals of smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined) 	
FINE_NAT_DEN	Density (indiv./L) of native individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined) 	
FINE_NAT_NIND	Number of native individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_NAT_NTAX	Number of distinct smaller-sized native taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_NAT_PBIO	Percent of biomass represented by native individuals of smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined) 	
FINE_NAT_PDEN	Percent of density (indiv./L) of native individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined) 	
FINE_NAT_PIND	Percent of native individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_NAT_PTAX	Percent of distinct native smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_NIND	Number of individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_NTAX	Number of distinct smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_PBIO	Percent of biomass represented by individuals of smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_PDEN	Percent of density (indiv./L) of individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_PIND	Percent of individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE_PTAX	Percent of distinct smaller-sized taxa (NET_SIZECLS_NEW=FINE; coarse and fine net samples combined)	
FINE300_BIO	Biomass represented by individuals of smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net subsamples combined) 	
FINE300_NAT_BIO	Biomass represented by native individuals of smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net subsamples combined) 	
FINE300_NAT_NIND	Number of native individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FINE300_NAT_NTAX	Number of distinct native smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FINE300_NAT_PBIO	Percent of biomass represented by native individuals of smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined) 	
FINE300_NAT_PIND	Percent of native individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FINE300_NAT_PTAX	Percent of distinct native smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FINE300_NIND	Number of individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FINE300_NTAX	Number of distinct smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FINE300_PBIO	Percent of biomass represented by individuals of smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FINE300_PIND	Percent of individuals within smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FINE300_PTAX	Percent of distinct smaller-sized taxa (NET_SIZECLS_NEW=FINE) in the 300-count subsamples (coarse and fine net samples combined)	
FLOS_BIO	Biomass represented by individuals within the rotifer order Flosculariaceae (coarse and fine net samples combined)	
FLOS_DEN	Density (indiv./L) of individuals within the rotifer order Flosculariaceae (coarse and fine net samples combined)	
FLOS_NIND	Number of individuals within the rotifer order Flosculariaceae (coarse and fine net samples combined)	
FLOS_NTAX	Number of distinct taxa within the rotifer order Flosculariaceae  (coarse and fine net samples combined)	
FLOS_PBIO	Percent of biomass represented by individuals within the rotifer order Flosculariaceae (coarse and fine net samples combined)	
FLOS_PDEN	Percent of density (indiv./L) of individuals within the rotifer order Flosculariaceae (coarse and fine net samples combined)	
FLOS_PIND	Percent of individuals within the rotifer order Flosculariaceae (coarse and fine net samples combined)	
FLOS_PTAX	Percent of distinct taxa within the rotifer order Flosculariaceae (coarse and fine net samples combined)	
FLOS300_BIO	Biomass represented by individuals within the rotifer order Flosculariaceae in the 300-count subsamples (coarse and fine net subsamples combined)	
FLOS300_NIND	Number of individuals within the rotifer order Flosculariaceae in the 300-count subsamples (coarse and fine net samples combined)	
FLOS300_NTAX	Number of distinct taxa within the rotifer order Flosculariaceae in the 300-count subsamples  (coarse and fine net samples combined)	
FLOS300_PBIO	Percent of biomass represented by individuals within the rotifer order Flosculariaceae in the 300-coount subsamples (coarse and fine net samples combined)	
FLOS300_PIND	Percent of individuals within the rotifer order Flosculariaceae in the 300-count subsamples (coarse and fine net samples combined)	
FLOS300_PTAX	Percent of distinct taxa within the rotifer order Flosculariaceae in the 300-count subsamples (coarse and fine net samples combined)	
GEN_NAT_NTAX	Number of genera represented by distinct native taxa (coarse and fine net samples combined)	
GEN_NTAX	Number of genera represented by distinct taxa (coarse and fine net samples combined)	
GEN300_NAT_NTAX	Number of native genera represented in the 300 count subsamples (coarse and fine net samples combined) 	
GEN300_NTAX	Number of genera represented in the 300 count subsamples (coarse and fine net samples combined) 	
HERB_BIO	Biomass represented by individuals that are herbivores	
HERB_DEN	Density (indiv.L) of individuals that are herbivores (coarse and fine net samples combined)	
HERB_NIND	Number of individuals that are herbivores (coarse and fine net samples combined)	
HERB_NTAX	Number of distinct herbivore taxa (coarse and fine net samples combined)	
HERB_PBIO	Percent of biomass represented by individuals that are herbivores (coarse and fine net samples combined)	
HERB_PDEN	Percent of density (indiv.L) of individuals that are herbivores (coarse and fine net samples combined)	
HERB_PIND	Percent of individuals that are herbivores (coarse and fine net samples combined)	
HERB_PTAX	Percent of distinct taxa that are herbivores (coarse and fine net samples combined)	
HERB300_BIO	Biomass represented by individuals that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
HERB300_NIND	Number of individuals that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
HERB300_NTAX	Number of distinct herbivore taxa in the 300-count subsamples (coarse and fine net samples combined)	
HERB300_PBIO	Percent of biomass represented by individuals that are herbivores in the 300-coount subsamples (coarse and fine net samples combined)	
HERB300_PIND	Percent of individuals that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
HERB300_PTAX	Percent of distinct taxa that are herbivores in the 300-count subsamples (coarse and fine net samples combined)	
HPRIME_BIO	"Shannon Diversity based on the biomass of individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of biomass of taxon i , and Log= natural logrithm."	
HPRIME_CLAD	"Shannon Diversity based on the number of cladoceran individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of individuals of taxon i , and Log= natural logrithm."	
HPRIME_CLAD300	"Shannon Diversity based on the number of cladoceran individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of individuals of taxon i , and Log= natural logrithm."	
HPRIME_COPE	"Shannon Diversity based on the number of copepod individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of individuals of taxon i , and Log= natural logrithm."	
HPRIME_COPE300	"Shannon Diversity based on the number of copepod individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of individuals of taxon i , and Log= natural logrithm."	
HPRIME_DEN	"Shannon Diversity based on the density (indiv./L) of individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of density of taxon i , and Log= natural logrithm."	
HPRIME_NIND	"Shannon Diversity based on the total number of individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of individuals of taxon i , and Log= natural logrithm."	
HPRIME_ROT	"Shannon Diversity based on the number of rotifer individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of individuals of taxon i , and Log= natural logrithm."	
HPRIME_ROT300	"Shannon Diversity based on the number of rotifer individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of individuals of taxon i , and Log= natural logrithm."	
HPRIME300_BIO	"Shannon Diversity based on the biomass of individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of biomass of taxon i , and Log= natural logrithm."	
HPRIME300_NIND	"Shannon Diversity based on the total number of individuals in the 300-count subsamples (coarse and fine net samples combined).  Calculated as SUM{p(i)*Log[p(i)]}, where p(i) is proportion of individuals of taxon i , and Log= natural logrithm."	
LGCLAD_BIO	Biomass represented by large cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_DEN	Density (indiv./L) of individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NAT_BIO	Biomass represented by native large cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NAT_DEN	Density (indiv./L) of native individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NAT_NIND	Number of native individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NAT_NTAX	Number of distinct taxa represented by native large cladocerans (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NAT_PBIO	Percent of biomass represented by native individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NAT_PDEN	Percent of density (indiv./L) of native individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NAT_PIND	Percent of native individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NAT_PTAX	Percent of distinct native large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NIND	Number of individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_NTAX	Number of distinct taxa represented by large cladocerans (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_PBIO	Percent of biomass represented by individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_PDEN	Percent of density (indiv./L) of individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
LGCLAD_PIND	Percent of individuals within large cladoceran taxa (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=LARGE; coarse and fine net samples combined)	
